postcode,supplier,phone,link
TQ2 5AA,South West Water,03443 461 010,https://www.southwestwater.co.uk/
TQ3 1AA,South West Water,03443 461 010,https://www.southwestwater.co.uk/
SO190AA,Not Found,Not Found,Not Found
TQ4 5AA,South West Water,03443 461 010,https://www.southwestwater.co.uk/
TQ5 0AA,South West Water,03443 461 010,https://www.southwestwater.co.uk/
TQ6 0AA,South West Water,03443 461 010,https://www.southwestwater.co.uk/
SO251AA,Not Found,Not Found,Not Found
SO230AA,Not Found,Not Found,Not Found
TQ7 1AA,South West Water,03443 461 010,https://www.southwestwater.co.uk/
TR220PL,South West Water,03443 461 010,https://www.southwestwater.co.uk/
TN131AA,South East Water,03330 000 001,https://www.southeastwater.co.uk/
TR230PR,South West Water,03443 461 010,https://www.southwestwater.co.uk/
TS101AA,Northumbrian Water,03457 335 566,https://www.nwl.co.uk/
SO4 0AA,Not Found,Not Found,Not Found
SO3 1AA,Not Found,Not Found,Not Found
TR250QL,South West Water,03443 461 010,https://www.southwestwater.co.uk/
SO310AA,Not Found,Not Found,Not Found
TR261AA,South West Water,03443 461 010,https://www.southwestwater.co.uk/
SO400AA,Not Found,Not Found,Not Found
TR274AA,South West Water,03443 461 010,https://www.southwestwater.co.uk/
TR3 6AA,South West Water,03443 461 010,https://www.southwestwater.co.uk/
TR5 0AA,South West Water,03443 461 010,https://www.southwestwater.co.uk/
TR6 0AA,South West Water,03443 461 010,https://www.southwestwater.co.uk/
TR4 8AA,South West Water,03443 461 010,https://www.southwestwater.co.uk/
SO5 0AA,Not Found,Not Found,Not Found
TR7 1AA,South West Water,03443 461 010,https://www.southwestwater.co.uk/
TR8 4AA,South West Water,03443 461 010,https://www.southwestwater.co.uk/
SO974AA,Not Found,Not Found,Not Found
TS1 1AA,Northumbrian Water,03457 335 566,https://www.nwl.co.uk/
UB111AA,Affinity Water,03453 572 401,https://www.affinitywater.co.uk/
TD1 1AA,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
TR140AA,South West Water,03443 461 010,https://www.southwestwater.co.uk/
TR1 1AA,South West Water,03443 461 010,https://www.southwestwater.co.uk/
TR108AA,South West Water,03443 461 010,https://www.southwestwater.co.uk/
TR112AA,South West Water,03443 461 010,https://www.southwestwater.co.uk/
TR126AA,South West Water,03443 461 010,https://www.southwestwater.co.uk/
SP5 1AA,Not Found,Not Found,Not Found
SW147AA,Thames Water,08009 808 800,https://www.thameswater.co.uk/
W3  0AA,Thames Water,08009 808 800,https://www.thameswater.co.uk/
TN145AA,South East Water,03330 000 001,https://www.southeastwater.co.uk/
UB187AT,Affinity Water,03453 572 401,https://www.affinitywater.co.uk/
TN231AA,South East Water,03330 000 001,https://www.southeastwater.co.uk/
SO9 1AA,Not Found,Not Found,Not Found
SO525XU,Not Found,Not Found,Not Found
SO500AA,Not Found,Not Found,Not Found
TQ9 5AA,South West Water,03443 461 010,https://www.southwestwater.co.uk/
TW140AA,Affinity Water,03453 572 401,https://www.affinitywater.co.uk/
TR151AA,South West Water,03443 461 010,https://www.southwestwater.co.uk/
SS227AA,Not Found,Not Found,Not Found
TN288AA,Affinity Water,03453 572 401,https://www.affinitywater.co.uk/
TN270AA,South East Water,03330 000 001,https://www.southeastwater.co.uk/
SP9 7AA,Not Found,Not Found,Not Found
TN306AA,South East Water,03330 000 001,https://www.southeastwater.co.uk/
TN3 0AA,South East Water,03330 000 001,https://www.southeastwater.co.uk/
SS6 0AA,Not Found,Not Found,Not Found
TN316AA,Southern Water,03303 030 277,https://www.southernwater.co.uk/
TN325AA,South East Water,03330 000 001,https://www.southeastwater.co.uk/
TN341AA,Southern Water,03303 030 277,https://www.southernwater.co.uk/
TN354AA,Southern Water,03303 030 277,https://www.southernwater.co.uk/
TN376AA,Southern Water,03303 030 277,https://www.southernwater.co.uk/
SS990AA,Not Found,Not Found,Not Found
TN364AA,Southern Water,03303 030 277,https://www.southernwater.co.uk/
TN380AA,Southern Water,03303 030 277,https://www.southernwater.co.uk/
SS9 0AA,Not Found,Not Found,Not Found
TR170AA,South West Water,03443 461 010,https://www.southwestwater.co.uk/
TR182AA,South West Water,03443 461 010,https://www.southwestwater.co.uk/
TR164AA,South West Water,03443 461 010,https://www.southwestwater.co.uk/
TR196AA,South West Water,03443 461 010,https://www.southwestwater.co.uk/
WC1E6AA,Thames Water,08009 808 800,https://www.thameswater.co.uk/
SS131AA,Not Found,Not Found,Not Found
W4  1AA,Thames Water,08009 808 800,https://www.thameswater.co.uk/
W5  1AA,Thames Water,08009 808 800,https://www.thameswater.co.uk/
UB2 4AA,Affinity Water,03453 572 401,https://www.affinitywater.co.uk/
UB3 1AA,Affinity Water,03453 572 401,https://www.affinitywater.co.uk/
UB4 0AA,Affinity Water,03453 572 401,https://www.affinitywater.co.uk/
UB6 0AA,Affinity Water,03453 572 401,https://www.affinitywater.co.uk/
UB7 0AA,Affinity Water,03453 572 401,https://www.affinitywater.co.uk/
UB8 1AA,Affinity Water,03453 572 401,https://www.affinitywater.co.uk/
UB9 4AA,Affinity Water,03453 572 401,https://www.affinitywater.co.uk/
W11 1AA,Thames Water,08009 808 800,https://www.thameswater.co.uk/
W12 0AA,Thames Water,08009 808 800,https://www.thameswater.co.uk/
SS140AA,Not Found,Not Found,Not Found
ST559AA,Not Found,Not Found,Not Found
W10 4AA,Thames Water,08009 808 800,https://www.thameswater.co.uk/
W13 0AA,Thames Water,08009 808 800,https://www.thameswater.co.uk/
W14 0AA,Thames Water,08009 808 800,https://www.thameswater.co.uk/
TS273AA,Northumbrian Water,03457 335 566,https://www.nwl.co.uk/
TS260AA,Anglian Water,03457 919 155,https://www.anglianwater.co.uk/
TW151AA,Affinity Water,03453 572 401,https://www.affinitywater.co.uk/
TS285AA,Northumbrian Water,03457 335 566,https://www.nwl.co.uk/
SW1W0AA,Not Found,Not Found,Not Found
TW165AA,Thames Water,08009 808 800,https://www.thameswater.co.uk/
TW181AA,Affinity Water,03453 572 401,https://www.affinitywater.co.uk/
TW170AA,Affinity Water,03453 572 401,https://www.affinitywater.co.uk/
ST7 1AA,Not Found,Not Found,Not Found
TS3 0AA,Northumbrian Water,03457 335 566,https://www.nwl.co.uk/
TS121AA,Northumbrian Water,03457 335 566,https://www.nwl.co.uk/
SW5 0AA,Not Found,Not Found,Not Found
TS134AA,Northumbrian Water,03457 335 566,https://www.nwl.co.uk/
TS160AA,Northumbrian Water,03457 335 566,https://www.nwl.co.uk/
TS170AA,Northumbrian Water,03457 335 566,https://www.nwl.co.uk/
TS181AA,Northumbrian Water,03457 335 566,https://www.nwl.co.uk/
TS190AA,Northumbrian Water,03457 335 566,https://www.nwl.co.uk/
TS201AA,Northumbrian Water,03457 335 566,https://www.nwl.co.uk/
TS2 1AA,Northumbrian Water,03457 335 566,https://www.nwl.co.uk/
TS225AA,Northumbrian Water,03457 335 566,https://www.nwl.co.uk/
W6  0AA,Thames Water,08009 808 800,https://www.thameswater.co.uk/
W8  4AA,Thames Water,08009 808 800,https://www.thameswater.co.uk/
W7  1AA,Thames Water,08009 808 800,https://www.thameswater.co.uk/
W9  1AA,Thames Water,08009 808 800,https://www.thameswater.co.uk/
SY197AA,Not Found,Not Found,Not Found
WA101AA,United Utilities,03456722999,https://www.unitedutilities.com/
WA110AA,United Utilities,03456722999,https://www.unitedutilities.com/
SY131AA,Not Found,Not Found,Not Found
WA120AA,United Utilities,03456722999,https://www.unitedutilities.com/
WA130AA,United Utilities,03456722999,https://www.unitedutilities.com/
WA150AB,United Utilities,03456722999,https://www.unitedutilities.com/
WA160AA,United Utilities,03456722999,https://www.unitedutilities.com/
WA2 0AA,United Utilities,03456722999,https://www.unitedutilities.com/
W1S 1AA,Thames Water,08009 808 800,https://www.thameswater.co.uk/
WA4 1AA,United Utilities,03456722999,https://www.unitedutilities.com/
W1T 1AA,Thames Water,08009 808 800,https://www.thameswater.co.uk/
WA3 1AB,United Utilities,03456722999,https://www.unitedutilities.com/
SY2 2PZ,Not Found,Not Found,Not Found
SY200AA,Not Found,Not Found,Not Found
W1W 5AA,Thames Water,08009 808 800,https://www.thameswater.co.uk/
WA5 0AA,United Utilities,03456722999,https://www.unitedutilities.com/
TS4 2AA,Northumbrian Water,03457 335 566,https://www.nwl.co.uk/
TW6 1AA,Affinity Water,03453 572 401,https://www.affinitywater.co.uk/
SY231AA,Not Found,Not Found,Not Found
SW1E5AA,Not Found,Not Found,Not Found
TW2 5AA,Thames Water,08009 808 800,https://www.thameswater.co.uk/
TW200AA,Affinity Water,03453 572 401,https://www.affinitywater.co.uk/
TW3 1AA,Thames Water,08009 808 800,https://www.thameswater.co.uk/
TW195AA,Affinity Water,03453 572 401,https://www.affinitywater.co.uk/
SW990HR,Not Found,Not Found,Not Found
W1F 0AA,Thames Water,08009 808 800,https://www.thameswater.co.uk/
W1J 0AA,Thames Water,08009 808 800,https://www.thameswater.co.uk/
W1K 1AB,Thames Water,08009 808 800,https://www.thameswater.co.uk/
WC1H0AA,Thames Water,08009 808 800,https://www.thameswater.co.uk/
TA243HQ,Not Found,Not Found,Not Found
W1B 1AA,Thames Water,08009 808 800,https://www.thameswater.co.uk/
TN393AA,South East Water,03330 000 001,https://www.southeastwater.co.uk/
TN5 6AA,South East Water,03330 000 001,https://www.southeastwater.co.uk/
TN4 0AA,South East Water,03330 000 001,https://www.southeastwater.co.uk/
TN7 4AA,South East Water,03330 000 001,https://www.southeastwater.co.uk/
WC1R4AA,Thames Water,08009 808 800,https://www.thameswater.co.uk/
TA6 3AA,Not Found,Not Found,Not Found
WC1V6AA,Thames Water,08009 808 800,https://www.thameswater.co.uk/
WC1X0AA,Thames Water,08009 808 800,https://www.thameswater.co.uk/
WC2B4AA,Thames Water,08009 808 800,https://www.thameswater.co.uk/
WC2E7AA,Thames Water,08009 808 800,https://www.thameswater.co.uk/
WC2A1AA,Thames Water,08009 808 800,https://www.thameswater.co.uk/
WC2H0AA,Thames Water,08009 808 800,https://www.thameswater.co.uk/
TA9 3AA,Not Found,Not Found,Not Found
WC2N4AA,Thames Water,08009 808 800,https://www.thameswater.co.uk/
WC2R0AA,Thames Water,08009 808 800,https://www.thameswater.co.uk/
TA229AA,Not Found,Not Found,Not Found
TW121AA,Thames Water,08009 808 800,https://www.thameswater.co.uk/
TW134AA,Affinity Water,03453 572 401,https://www.affinitywater.co.uk/
W1C 1AA,Thames Water,08009 808 800,https://www.thameswater.co.uk/
TW1 1AA,Thames Water,08009 808 800,https://www.thameswater.co.uk/
TA190AA,Not Found,Not Found,Not Found
WS3 1AA,South Staffordshire Water,03456 070 456,https://www.south-staffs-water.co.uk/
TW110AA,Thames Water,08009 808 800,https://www.thameswater.co.uk/
WA881AA,United Utilities,03456722999,https://www.unitedutilities.com/
WA6 0AA,United Utilities,03456722999,https://www.unitedutilities.com/
WA7 1AA,United Utilities,03456722999,https://www.unitedutilities.com/
UB1 1AA,Affinity Water,03453 572 401,https://www.affinitywater.co.uk/
WA8 0AA,United Utilities,03456722999,https://www.unitedutilities.com/
TW9 1AA,Thames Water,08009 808 800,https://www.thameswater.co.uk/
WS6 6AA,South Staffordshire Water,03456 070 456,https://www.south-staffs-water.co.uk/
WS5 3AA,South Staffordshire Water,03456 070 456,https://www.south-staffs-water.co.uk/
WS7 0AA,South Staffordshire Water,03456 070 456,https://www.south-staffs-water.co.uk/
SY6 1DZ,Not Found,Not Found,Not Found
WA551AQ,United Utilities,03456722999,https://www.unitedutilities.com/
WC1A1AA,Thames Water,08009 808 800,https://www.thameswater.co.uk/
WC1B3AA,Thames Water,08009 808 800,https://www.thameswater.co.uk/
WS2 0AA,Severn Trent Water,03457 500 500,https://www.stwater.co.uk/
TS7 0AA,Northumbrian Water,03457 335 566,https://www.nwl.co.uk/
WV6 0AA,Severn Trent Water,03457 500 500,https://www.stwater.co.uk/
WD171AA,Affinity Water,03453 572 401,https://www.affinitywater.co.uk/
TF100AA,Not Found,Not Found,Not Found
TW8 0AA,Thames Water,08009 808 800,https://www.thameswater.co.uk/
WD180AA,Affinity Water,03453 572 401,https://www.affinitywater.co.uk/
UB100AA,Affinity Water,03453 572 401,https://www.affinitywater.co.uk/
SY998AA,Not Found,Not Found,Not Found
TW5 0AA,Thames Water,08009 808 800,https://www.thameswater.co.uk/
TS8 0AA,Northumbrian Water,03457 335 566,https://www.nwl.co.uk/
TN1 1AA,Not Found,Not Found,Not Found
YO187AA,Yorkshire Water,03451 242 424,https://www.yorkshirewater.com/
TN103AA,Not Found,Not Found,Not Found
YO194AB,Yorkshire Water,03451 242 424,https://www.yorkshirewater.com/
TF6 2UD,Not Found,Not Found,Not Found
WS9 0AA,South Staffordshire Water,03456 070 456,https://www.south-staffs-water.co.uk/
WN2 1AA,United Utilities,03456722999,https://www.unitedutilities.com/
WD231AA,Affinity Water,03453 572 401,https://www.affinitywater.co.uk/
WD2 1AA,Affinity Water,03453 572 401,https://www.affinitywater.co.uk/
WD250AA,Affinity Water,03453 572 401,https://www.affinitywater.co.uk/
WD244AA,Affinity Water,03453 572 401,https://www.affinitywater.co.uk/
WD3 0AA,Affinity Water,03453 572 401,https://www.affinitywater.co.uk/
WD5 0AA,Affinity Water,03453 572 401,https://www.affinitywater.co.uk/
WD4 4AA,Affinity Water,03453 572 401,https://www.affinitywater.co.uk/
WD6 1AA,Affinity Water,03453 572 401,https://www.affinitywater.co.uk/
TN221AA,Not Found,Not Found,Not Found
WD7 0AA,Affinity Water,03453 572 401,https://www.affinitywater.co.uk/
WD991AA,Affinity Water,03453 572 401,https://www.affinitywater.co.uk/
WF1 1AA,Yorkshire Water,03451 242 424,https://www.yorkshirewater.com/
WF120AA,Yorkshire Water,03451 242 424,https://www.yorkshirewater.com/
WF110AA,Yorkshire Water,03451 242 424,https://www.yorkshirewater.com/
WF131AA,Yorkshire Water,03451 242 424,https://www.yorkshirewater.com/
WF140AA,Yorkshire Water,03451 242 424,https://www.yorkshirewater.com/
WF156AA,Yorkshire Water,03451 242 424,https://www.yorkshirewater.com/
WF170AA,Yorkshire Water,03451 242 424,https://www.yorkshirewater.com/
WF2 0AA,Yorkshire Water,03451 242 424,https://www.yorkshirewater.com/
WF3 1AA,Yorkshire Water,03451 242 424,https://www.yorkshirewater.com/
WF4 1AA,Yorkshire Water,03451 242 424,https://www.yorkshirewater.com/
TR208AA,Not Found,Not Found,Not Found
TA126AA,Not Found,Not Found,Not Found
TQ130AA,Not Found,Not Found,Not Found
WF7 5AA,Yorkshire Water,03451 242 424,https://www.yorkshirewater.com/
TQ1 1AA,Not Found,Not Found,Not Found
WF9 1AA,Yorkshire Water,03451 242 424,https://www.yorkshirewater.com/
WF8 1AA,Yorkshire Water,03451 242 424,https://www.yorkshirewater.com/
WF908AA,Yorkshire Water,03451 242 424,https://www.yorkshirewater.com/
WN1 1AA,United Utilities,03456722999,https://www.unitedutilities.com/
WV140AA,Severn Trent Water,03457 500 500,https://www.stwater.co.uk/
WV1 1AA,Severn Trent Water,03457 500 500,https://www.stwater.co.uk/
WV111AA,Severn Trent Water,03457 500 500,https://www.stwater.co.uk/
WV124AA,Severn Trent Water,03457 500 500,https://www.stwater.co.uk/
TR240AB,Not Found,Not Found,Not Found
YO7 1AA,Yorkshire Water,03451 242 424,https://www.yorkshirewater.com/
YO433AA,Yorkshire Water,03451 242 424,https://www.yorkshirewater.com/
WN3 4AA,United Utilities,03456722999,https://www.unitedutilities.com/
WD194AA,Affinity Water,03453 572 401,https://www.affinitywater.co.uk/
WN4 0AA,United Utilities,03456722999,https://www.unitedutilities.com/
WN5 0AA,United Utilities,03456722999,https://www.unitedutilities.com/
WN6 0AA,United Utilities,03456722999,https://www.unitedutilities.com/
WN7 1AA,United Utilities,03456722999,https://www.unitedutilities.com/
WN8 0AA,United Utilities,03456722999,https://www.unitedutilities.com/
TW4 5AA,Thames Water,08009 808 800,https://www.thameswater.co.uk/
WV3 0AA,Severn Trent Water,03457 500 500,https://www.stwater.co.uk/
WV164AA,Severn Trent Water,03457 500 500,https://www.stwater.co.uk/
WS8 6AA,South Staffordshire Water,03456 070 456,https://www.south-staffs-water.co.uk/
WV2 1AA,Severn Trent Water,03457 500 500,https://www.stwater.co.uk/
TR9 6AA,Not Found,Not Found,Not Found
TR930AA,Not Found,Not Found,Not Found
WV7 3AA,Severn Trent Water,03457 500 500,https://www.stwater.co.uk/
YO519AA,Yorkshire Water,03451 242 424,https://www.yorkshirewater.com/
YO606AA,Yorkshire Water,03451 242 424,https://www.yorkshirewater.com/
YO611AA,Yorkshire Water,03451 242 424,https://www.yorkshirewater.com/
TS9 5AA,Northumbrian Water,03457 335 566,https://www.nwl.co.uk/
YO624AA,Yorkshire Water,03451 242 424,https://www.yorkshirewater.com/
YO231AA,Yorkshire Water,03451 242 424,https://www.yorkshirewater.com/
YO241AA,Yorkshire Water,03451 242 424,https://www.yorkshirewater.com/
TR130AA,Not Found,Not Found,Not Found
WR1 1AA,Severn Trent Water,03457 500 500,https://www.stwater.co.uk/
WR101AA,Severn Trent Water,03457 500 500,https://www.stwater.co.uk/
WR111AA,Severn Trent Water,03457 500 500,https://www.stwater.co.uk/
WR127AA,Severn Trent Water,03457 500 500,https://www.stwater.co.uk/
TN254AA,Not Found,Not Found,Not Found
WR135AA,Severn Trent Water,03457 500 500,https://www.stwater.co.uk/
WR158AA,Severn Trent Water,03457 500 500,https://www.stwater.co.uk/
WR141AA,Severn Trent Water,03457 500 500,https://www.stwater.co.uk/
TN261AA,Not Found,Not Found,Not Found
TN240AA,Not Found,Not Found,Not Found
WR3 7AA,Severn Trent Water,03457 500 500,https://www.stwater.co.uk/
WR2 4AA,Severn Trent Water,03457 500 500,https://www.stwater.co.uk/
WR4 0AA,Severn Trent Water,03457 500 500,https://www.stwater.co.uk/
WR5 1AA,Severn Trent Water,03457 500 500,https://www.stwater.co.uk/
WR7 4AA,Severn Trent Water,03457 500 500,https://www.stwater.co.uk/
TN330AA,Not Found,Not Found,Not Found
WR6 5AA,Dwr Cymru (Welsh Water),08000 520 145,https://www.dwrcymru.com/
TN290AA,Not Found,Not Found,Not Found
WR8 0AA,Severn Trent Water,03457 500 500,https://www.stwater.co.uk/
W1D 1AA,Not Found,Not Found,Not Found
WR9 0AA,Severn Trent Water,03457 500 500,https://www.stwater.co.uk/
UB5 2UT,Not Found,Not Found,Not Found
WV8 1AA,Severn Trent Water,03457 500 500,https://www.stwater.co.uk/
WV9 5AA,Severn Trent Water,03457 500 500,https://www.stwater.co.uk/
WV991AA,Severn Trent Water,03457 500 500,https://www.stwater.co.uk/
WV981AA,Severn Trent Water,03457 500 500,https://www.stwater.co.uk/
YO103AA,Yorkshire Water,03451 242 424,https://www.yorkshirewater.com/
W1  3PF,Not Found,Not Found,Not Found
YO111AA,Yorkshire Water,03451 242 424,https://www.yorkshirewater.com/
YO130AA,Yorkshire Water,03451 242 424,https://www.yorkshirewater.com/
YO124AA,Yorkshire Water,03451 242 424,https://www.yorkshirewater.com/
TS296AA,Not Found,Not Found,Not Found
YO140AA,Yorkshire Water,03451 242 424,https://www.yorkshirewater.com/
TS111AH,Not Found,Not Found,Not Found
YO151AA,Yorkshire Water,03451 242 424,https://www.yorkshirewater.com/
YO301AA,Yorkshire Water,03451 242 424,https://www.yorkshirewater.com/
YO164AA,Yorkshire Water,03451 242 424,https://www.yorkshirewater.com/
YO310AA,Yorkshire Water,03451 242 424,https://www.yorkshirewater.com/
TS146AA,Not Found,Not Found,Not Found
TS150AA,Not Found,Not Found,Not Found
WS1 1AA,South Staffordshire Water,03456 070 456,https://www.south-staffs-water.co.uk/
YO411AA,Yorkshire Water,03451 242 424,https://www.yorkshirewater.com/
WS120AB,South Staffordshire Water,03456 070 456,https://www.south-staffs-water.co.uk/
WS100AA,South Staffordshire Water,03456 070 456,https://www.south-staffs-water.co.uk/
WS110AA,South Staffordshire Water,03456 070 456,https://www.south-staffs-water.co.uk/
TS211AA,Not Found,Not Found,Not Found
TS231AA,Not Found,Not Found,Not Found
WS140AA,South Staffordshire Water,03456 070 456,https://www.south-staffs-water.co.uk/
W1E 5TA,Not Found,Not Found,Not Found
TS240AA,Not Found,Not Found,Not Found
WA1 1AA,Not Found,Not Found,Not Found
ZE1 0AA,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
